                  epoch,         train/box_loss,        train/pose_loss,        train/kobj_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(P),      metrics/recall(P),       metrics/mAP50(P),    metrics/mAP50-95(P),           val/box_loss,          val/pose_loss,          val/kobj_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    187,                0.64361,                0.41772,                0.13633,                0.38324,                0.86076,                0.96761,                    0.9,                0.94407,                0.61456,                0.83671,                  0.775,                0.83964,                0.71022,                 1.3406,                 1.6226,                 0.0212,                0.59644,                 1.2668,               0.000793,               0.000793,               0.000793
                    188,                0.60608,                0.40178,                0.13169,                0.37506,                0.86112,                0.96761,                    0.9,                0.94407,                0.61456,                0.83671,                  0.775,                0.83964,                0.71022,                 1.3406,                 1.6226,                 0.0212,                0.59644,                 1.2668,              0.0007435,              0.0007435,              0.0007435
                    189,                0.58379,                0.37498,                0.12957,                0.37289,                0.85533,                0.96766,                    0.9,                0.94239,                0.61599,                0.83688,                  0.775,                 0.8457,                0.70347,                 1.3407,                 1.6278,                0.02151,                 0.5949,                 1.2668,               0.000694,               0.000694,               0.000694
                    190,                0.60446,                0.35532,                0.08481,                0.36982,                0.85695,                0.96747,                    0.9,                0.94158,                0.61664,                0.83684,                  0.775,                0.83667,                0.70455,                 1.3341,                  1.622,                0.02122,                0.59839,                 1.2624,              0.0006445,              0.0006445,              0.0006445
                    191,                0.61043,                0.44975,                0.14613,                0.37017,                0.85758,                0.96766,                    0.9,                0.94158,                 0.6129,                0.83679,                  0.775,                0.83667,                0.70253,                 1.3249,                 1.6172,                0.02107,                0.58527,                 1.2582,               0.000595,               0.000595,               0.000595
                    192,                0.60788,                0.37213,                0.11788,                   0.37,                0.85145,                0.96766,                    0.9,                0.94158,                 0.6129,                0.83679,                  0.775,                0.83667,                0.70253,                 1.3249,                 1.6172,                0.02107,                0.58527,                 1.2582,              0.0005455,              0.0005455,              0.0005455
                    193,                0.60896,                0.57196,                0.21133,                 0.3808,                0.84908,                 0.9677,                    0.9,                0.94083,                0.61465,                0.83651,                  0.775,                0.83531,                0.69794,                 1.3255,                 1.6123,                0.02086,                0.59403,                 1.2555,               0.000496,               0.000496,               0.000496
                    194,                0.57858,                0.46472,                0.11969,                0.36742,                0.84034,                0.96806,                    0.9,                0.94002,                0.60658,                0.86377,                    0.8,                0.86134,                0.69893,                 1.3265,                 1.6092,                0.02072,                 0.5869,                  1.253,              0.0004465,              0.0004465,              0.0004465
                    195,                0.59673,                0.44613,                0.13167,                0.36958,                0.85196,                0.96822,                    0.9,                0.94047,                0.60798,                0.86357,                    0.8,                0.86192,                0.70097,                  1.329,                 1.6097,                0.02049,                0.58258,                 1.2547,               0.000397,               0.000397,               0.000397
                    196,                0.58481,                0.40476,                0.13841,                 0.3661,                0.85063,                0.96822,                    0.9,                0.94047,                0.60798,                0.86357,                    0.8,                0.86192,                0.70097,                  1.329,                 1.6097,                0.02049,                0.58258,                 1.2547,              0.0003475,              0.0003475,              0.0003475
                    197,                0.63493,                 0.4263,                 0.1737,                0.38843,                0.87311,                0.96838,                    0.9,                0.94047,                0.60855,                0.86362,                    0.8,                0.85984,                0.69202,                 1.3354,                 1.6144,                0.02024,                0.57823,                 1.2551,               0.000298,               0.000298,               0.000298
                    198,                0.62065,                0.46369,                0.13528,                0.38192,                0.84503,                0.96848,                    0.9,                0.94047,                0.61105,                0.86373,                    0.8,                0.86051,                0.69144,                 1.3375,                 1.6151,                 0.0201,                0.57975,                 1.2556,              0.0002485,              0.0002485,              0.0002485
                    199,                0.58558,                0.46056,                0.12921,                0.36695,                0.85146,                0.96868,                    0.9,                0.94047,                0.60717,                 0.8637,                    0.8,                0.85984,                0.69211,                 1.3385,                 1.6149,                0.02005,                0.58173,                 1.2555,               0.000199,               0.000199,               0.000199
